Date_Param,Province_Name,Price
2025-12-31,Riau,16350.0
2025-12-31,Kepulauan Riau,15300.0
2025-12-31,Jambi,15400.0
2025-12-31,Bengkulu,15500.0
2025-12-31,Sumatera Selatan,15500.0
2025-12-31,Kepulauan Bangka Belitung,15300.0
2025-12-31,Lampung,14700.0
2025-12-31,Banten,14950.0
2025-12-31,Jawa Barat,14800.0
2025-12-31,DKI Jakarta,16300.0
2025-12-31,Jawa Tengah,15000.0
2025-12-31,DI Yogyakarta,14200.0
2025-12-31,Jawa Timur,14550.0
2025-12-31,Bali,15400.0
2025-12-31,Nusa Tenggara Barat,13850.0
2025-12-31,Nusa Tenggara Timur,15300.0
2025-12-31,Kalimantan Barat,16600.0
2025-12-31,Kalimantan Selatan,17550.0
2025-12-31,Kalimantan Tengah,17900.0
2025-12-31,Kalimantan Timur,16200.0
2025-12-31,Kalimantan Utara,17250.0
2025-12-31,Gorontalo,15500.0
2025-12-31,Sulawesi Selatan,14100.0
2025-12-31,Sulawesi Tenggara,15500.0
2025-12-31,Sulawesi Tengah,15350.0
2025-12-31,Sulawesi Utara,15000.0
2025-12-31,Sulawesi Barat,14350.0
2025-12-31,Maluku,16650.0
2025-12-31,Maluku Utara,17400.0
2025-12-31,Papua,18750.0
2025-12-31,Papua Barat,16850.0
2026-01-01,Aceh,15100.0
2026-01-01,Sumatera Utara,15100.0
2026-01-01,Sumatera Barat,18200.0
2026-01-01,Riau,16350.0
2026-01-01,Kepulauan Riau,15350.0
2026-01-01,Jambi,15400.0
2026-01-01,Bengkulu,15500.0
2026-01-01,Sumatera Selatan,15500.0
2026-01-01,Kepulauan Bangka Belitung,15300.0
2026-01-01,Lampung,14700.0
2026-01-01,Banten,14950.0
2026-01-01,Jawa Barat,14800.0
2026-01-01,DKI Jakarta,16300.0
2026-01-01,Jawa Tengah,14950.0
2026-01-01,DI Yogyakarta,14200.0
2026-01-01,Jawa Timur,14550.0
2026-01-01,Bali,15400.0
2026-01-01,Nusa Tenggara Barat,13850.0
2026-01-01,Nusa Tenggara Timur,15300.0
2026-01-01,Kalimantan Barat,16600.0
2026-01-01,Kalimantan Selatan,17550.0
2026-01-01,Kalimantan Tengah,17900.0
2026-01-01,Kalimantan Timur,16200.0
2026-01-01,Kalimantan Utara,17250.0
2026-01-01,Gorontalo,15350.0
2026-01-01,Sulawesi Selatan,14250.0
2026-01-01,Sulawesi Tenggara,15500.0
2026-01-01,Sulawesi Tengah,15350.0
2026-01-01,Sulawesi Utara,15000.0
2026-01-01,Sulawesi Barat,14350.0
2026-01-01,Maluku,16650.0
2026-01-01,Maluku Utara,17400.0
2026-01-01,Papua,18750.0
2026-01-01,Papua Barat,16850.0
2026-01-02,Aceh,15100.0
2026-01-02,Sumatera Utara,15100.0
2026-01-02,Sumatera Barat,18200.0
2026-01-02,Riau,16350.0
2026-01-02,Kepulauan Riau,15300.0
2026-01-02,Jambi,15400.0
2026-01-02,Bengkulu,15500.0
2026-01-02,Sumatera Selatan,15500.0
2026-01-02,Kepulauan Bangka Belitung,15300.0
2026-01-02,Lampung,14750.0
2026-01-02,Banten,14950.0
2026-01-02,Jawa Barat,14800.0
2026-01-02,DKI Jakarta,16300.0
2026-01-02,Jawa Tengah,15050.0
2026-01-02,DI Yogyakarta,14200.0
2026-01-02,Jawa Timur,14550.0
2026-01-02,Bali,15400.0
2026-01-02,Nusa Tenggara Barat,13850.0
2026-01-02,Nusa Tenggara Timur,15300.0
2026-01-02,Kalimantan Barat,16600.0
2026-01-02,Kalimantan Selatan,17550.0
2026-01-02,Kalimantan Tengah,17900.0
2026-01-02,Kalimantan Timur,16200.0
2026-01-02,Kalimantan Utara,17250.0
2026-01-02,Gorontalo,15350.0
2026-01-02,Sulawesi Selatan,14100.0
2026-01-02,Sulawesi Tenggara,15500.0
2026-01-02,Sulawesi Tengah,15350.0
2026-01-02,Sulawesi Utara,15000.0
2026-01-02,Sulawesi Barat,14350.0
2026-01-02,Maluku,16650.0
2026-01-02,Maluku Utara,17400.0
2026-01-02,Papua,18750.0
2026-01-02,Papua Barat,16850.0
2026-01-03,Aceh,15100.0
2026-01-03,Sumatera Utara,15100.0
2026-01-03,Sumatera Barat,18200.0
2026-01-03,Riau,16350.0
2026-01-03,Kepulauan Riau,15300.0
2026-01-03,Jambi,15400.0
2026-01-03,Bengkulu,15500.0
2026-01-03,Sumatera Selatan,15500.0
2026-01-03,Kepulauan Bangka Belitung,15300.0
2026-01-03,Lampung,14750.0
2026-01-03,Banten,14950.0
2026-01-03,Jawa Barat,14800.0
2026-01-03,DKI Jakarta,16300.0
2026-01-03,Jawa Tengah,15050.0
2026-01-03,DI Yogyakarta,14200.0
2026-01-03,Jawa Timur,14550.0
2026-01-03,Bali,15400.0
2026-01-03,Nusa Tenggara Barat,13850.0
2026-01-03,Nusa Tenggara Timur,15300.0
2026-01-03,Kalimantan Barat,16600.0
2026-01-03,Kalimantan Selatan,17550.0
2026-01-03,Kalimantan Tengah,17900.0
2026-01-03,Kalimantan Timur,16200.0
2026-01-03,Kalimantan Utara,17250.0
2026-01-03,Gorontalo,15350.0
2026-01-03,Sulawesi Selatan,14100.0
2026-01-03,Sulawesi Tenggara,15500.0
2026-01-03,Sulawesi Tengah,15350.0
2026-01-03,Sulawesi Utara,15000.0
2026-01-03,Sulawesi Barat,14350.0
2026-01-03,Maluku,16650.0
2026-01-03,Maluku Utara,17400.0
2026-01-03,Papua,18750.0
2026-01-03,Papua Barat,16850.0
2026-01-04,Aceh,15100.0
2026-01-04,Sumatera Utara,15100.0
2026-01-04,Sumatera Barat,18200.0
2026-01-04,Riau,16350.0
2026-01-04,Kepulauan Riau,15300.0
2026-01-04,Jambi,15400.0
2026-01-04,Bengkulu,15500.0
2026-01-04,Sumatera Selatan,15500.0
2026-01-04,Kepulauan Bangka Belitung,15300.0
2026-01-04,Lampung,14750.0
2026-01-04,Banten,14950.0
2026-01-04,Jawa Barat,14800.0
2026-01-04,DKI Jakarta,16300.0
2026-01-04,Jawa Tengah,15050.0
2026-01-04,DI Yogyakarta,14200.0
2026-01-04,Jawa Timur,14550.0
2026-01-04,Bali,15400.0
2026-01-04,Nusa Tenggara Barat,13850.0
2026-01-04,Nusa Tenggara Timur,15300.0
2026-01-04,Kalimantan Barat,16600.0
2026-01-04,Kalimantan Selatan,17550.0
2026-01-04,Kalimantan Tengah,17900.0
2026-01-04,Kalimantan Timur,16200.0
2026-01-04,Kalimantan Utara,17250.0
2026-01-04,Gorontalo,15350.0
2026-01-04,Sulawesi Selatan,14100.0
2026-01-04,Sulawesi Tenggara,15500.0
2026-01-04,Sulawesi Tengah,15350.0
2026-01-04,Sulawesi Utara,15000.0
2026-01-04,Sulawesi Barat,14350.0
2026-01-04,Maluku,16650.0
2026-01-04,Maluku Utara,17400.0
2026-01-04,Papua,18750.0
2026-01-04,Papua Barat,16850.0
2026-01-05,Aceh,15100.0
2026-01-05,Sumatera Utara,15200.0
2026-01-05,Sumatera Barat,18200.0
2026-01-05,Riau,16350.0
2026-01-05,Kepulauan Riau,15200.0
2026-01-05,Jambi,15400.0
2026-01-05,Bengkulu,15500.0
2026-01-05,Sumatera Selatan,15500.0
2026-01-05,Kepulauan Bangka Belitung,15300.0
2026-01-05,Lampung,14750.0
2026-01-05,Banten,14950.0
2026-01-05,Jawa Barat,14800.0
2026-01-05,DKI Jakarta,16300.0
2026-01-05,Jawa Tengah,15050.0
2026-01-05,DI Yogyakarta,14200.0
2026-01-05,Jawa Timur,14550.0
2026-01-05,Bali,15400.0
2026-01-05,Nusa Tenggara Barat,13850.0
2026-01-05,Nusa Tenggara Timur,15300.0
2026-01-05,Kalimantan Barat,16250.0
2026-01-05,Kalimantan Selatan,17750.0
2026-01-05,Kalimantan Tengah,17900.0
2026-01-05,Kalimantan Timur,16200.0
2026-01-05,Kalimantan Utara,17250.0
2026-01-05,Gorontalo,15350.0
2026-01-05,Sulawesi Selatan,14150.0
2026-01-05,Sulawesi Tenggara,15500.0
2026-01-05,Sulawesi Tengah,15350.0
2026-01-05,Sulawesi Utara,15000.0
2026-01-05,Sulawesi Barat,14350.0
2026-01-05,Maluku,16650.0
2026-01-05,Maluku Utara,17400.0
2026-01-05,Papua,18750.0
2026-01-05,Papua Barat,16800.0
2026-01-06,Aceh,15100.0
2026-01-06,Sumatera Utara,15200.0
2026-01-06,Sumatera Barat,18200.0
2026-01-06,Riau,16350.0
2026-01-06,Kepulauan Riau,15200.0
2026-01-06,Jambi,15400.0
2026-01-06,Bengkulu,15500.0
2026-01-06,Sumatera Selatan,15500.0
2026-01-06,Kepulauan Bangka Belitung,15300.0
2026-01-06,Lampung,14750.0
2026-01-06,Banten,14950.0
2026-01-06,Jawa Barat,14800.0
2026-01-06,DKI Jakarta,16300.0
2026-01-06,Jawa Tengah,15050.0
2026-01-06,DI Yogyakarta,14200.0
2026-01-06,Jawa Timur,14550.0
2026-01-06,Bali,15400.0
2026-01-06,Nusa Tenggara Barat,13850.0
2026-01-06,Nusa Tenggara Timur,15300.0
2026-01-06,Kalimantan Barat,16250.0
2026-01-06,Kalimantan Selatan,17750.0
2026-01-06,Kalimantan Tengah,17900.0
2026-01-06,Kalimantan Timur,16200.0
2026-01-06,Kalimantan Utara,17300.0
2026-01-06,Gorontalo,15350.0
2026-01-06,Sulawesi Selatan,14150.0
2026-01-06,Sulawesi Tenggara,15500.0
2026-01-06,Sulawesi Tengah,15350.0
2026-01-06,Sulawesi Utara,15000.0
2026-01-06,Sulawesi Barat,14350.0
2026-01-06,Maluku,16650.0
2026-01-06,Maluku Utara,17400.0
2026-01-06,Papua,18750.0
2026-01-06,Papua Barat,16800.0
2026-01-07,Aceh,15100.0
2026-01-07,Sumatera Utara,15200.0
2026-01-07,Sumatera Barat,18200.0
2026-01-07,Riau,16350.0
2026-01-07,Kepulauan Riau,15200.0
2026-01-07,Jambi,15400.0
2026-01-07,Bengkulu,15500.0
2026-01-07,Sumatera Selatan,15500.0
2026-01-07,Kepulauan Bangka Belitung,15300.0
2026-01-07,Lampung,14750.0
2026-01-07,Banten,14950.0
2026-01-07,Jawa Barat,14800.0
2026-01-07,DKI Jakarta,16300.0
2026-01-07,Jawa Tengah,15000.0
2026-01-07,DI Yogyakarta,14200.0
2026-01-07,Jawa Timur,14550.0
2026-01-07,Bali,15350.0
2026-01-07,Nusa Tenggara Barat,13850.0
2026-01-07,Nusa Tenggara Timur,15300.0
2026-01-07,Kalimantan Barat,16300.0
2026-01-07,Kalimantan Selatan,17750.0
2026-01-07,Kalimantan Tengah,17900.0
2026-01-07,Kalimantan Timur,16200.0
2026-01-07,Kalimantan Utara,17300.0
2026-01-07,Gorontalo,15350.0
2026-01-07,Sulawesi Selatan,14150.0
2026-01-07,Sulawesi Tenggara,15500.0
2026-01-07,Sulawesi Tengah,15350.0
2026-01-07,Sulawesi Utara,15000.0
2026-01-07,Sulawesi Barat,14350.0
2026-01-07,Maluku,16650.0
2026-01-07,Maluku Utara,17400.0
2026-01-07,Papua,18900.0
2026-01-07,Papua Barat,16800.0
2026-01-08,Aceh,15100.0
2026-01-08,Sumatera Utara,15200.0
2026-01-08,Sumatera Barat,18200.0
2026-01-08,Riau,16350.0
2026-01-08,Kepulauan Riau,15300.0
2026-01-08,Jambi,15400.0
2026-01-08,Bengkulu,15500.0
2026-01-08,Sumatera Selatan,15500.0
2026-01-08,Kepulauan Bangka Belitung,15150.0
2026-01-08,Lampung,14750.0
2026-01-08,Banten,14950.0
2026-01-08,Jawa Barat,14800.0
2026-01-08,DKI Jakarta,16300.0
2026-01-08,Jawa Tengah,15000.0
2026-01-08,DI Yogyakarta,14200.0
2026-01-08,Jawa Timur,14550.0
2026-01-08,Bali,15350.0
2026-01-08,Nusa Tenggara Barat,13850.0
2026-01-08,Nusa Tenggara Timur,15300.0
2026-01-08,Kalimantan Barat,16300.0
2026-01-08,Kalimantan Selatan,17750.0
2026-01-08,Kalimantan Tengah,17950.0
2026-01-08,Kalimantan Timur,16200.0
2026-01-08,Kalimantan Utara,17300.0
2026-01-08,Gorontalo,15350.0
2026-01-08,Sulawesi Selatan,14150.0
2026-01-08,Sulawesi Tenggara,15500.0
2026-01-08,Sulawesi Tengah,15350.0
2026-01-08,Sulawesi Utara,15000.0
2026-01-08,Sulawesi Barat,14350.0
2026-01-08,Maluku,16650.0
2026-01-08,Maluku Utara,17400.0
2026-01-08,Papua,18900.0
2026-01-08,Papua Barat,16800.0
2026-01-09,Aceh,15100.0
2026-01-09,Sumatera Utara,15200.0
2026-01-09,Sumatera Barat,18200.0
2026-01-09,Riau,16350.0
2026-01-09,Kepulauan Riau,15350.0
2026-01-09,Jambi,15400.0
2026-01-09,Bengkulu,15500.0
2026-01-09,Sumatera Selatan,15500.0
2026-01-09,Kepulauan Bangka Belitung,15150.0
2026-01-09,Lampung,14750.0
2026-01-09,Banten,14950.0
2026-01-09,Jawa Barat,14800.0
2026-01-09,DKI Jakarta,16300.0
2026-01-09,Jawa Tengah,15000.0
2026-01-09,DI Yogyakarta,14200.0
2026-01-09,Jawa Timur,14550.0
2026-01-09,Bali,15400.0
2026-01-09,Nusa Tenggara Barat,13850.0
2026-01-09,Nusa Tenggara Timur,15300.0
2026-01-09,Kalimantan Barat,16300.0
2026-01-09,Kalimantan Selatan,17750.0
2026-01-09,Kalimantan Tengah,17950.0
2026-01-09,Kalimantan Timur,16200.0
2026-01-09,Kalimantan Utara,17300.0
2026-01-09,Gorontalo,15350.0
2026-01-09,Sulawesi Selatan,14150.0
2026-01-09,Sulawesi Tenggara,15500.0
2026-01-09,Sulawesi Tengah,15350.0
2026-01-09,Sulawesi Utara,15000.0
2026-01-09,Sulawesi Barat,14350.0
2026-01-09,Maluku,16650.0
2026-01-09,Maluku Utara,17400.0
2026-01-09,Papua,18900.0
2026-01-09,Papua Barat,16800.0
2026-01-10,Aceh,15100.0
2026-01-10,Sumatera Utara,15200.0
2026-01-10,Sumatera Barat,18200.0
2026-01-10,Riau,16350.0
2026-01-10,Kepulauan Riau,15350.0
2026-01-10,Jambi,15400.0
2026-01-10,Bengkulu,15500.0
2026-01-10,Sumatera Selatan,15500.0
2026-01-10,Kepulauan Bangka Belitung,15150.0
2026-01-10,Lampung,14750.0
2026-01-10,Banten,14950.0
2026-01-10,Jawa Barat,14800.0
2026-01-10,DKI Jakarta,16300.0
2026-01-10,Jawa Tengah,15000.0
2026-01-10,DI Yogyakarta,14200.0
2026-01-10,Jawa Timur,14550.0
2026-01-10,Bali,15400.0
2026-01-10,Nusa Tenggara Barat,13850.0
2026-01-10,Nusa Tenggara Timur,15300.0
2026-01-10,Kalimantan Barat,16300.0
2026-01-10,Kalimantan Selatan,17750.0
2026-01-10,Kalimantan Tengah,17950.0
2026-01-10,Kalimantan Timur,16200.0
2026-01-10,Kalimantan Utara,17300.0
2026-01-10,Gorontalo,15350.0
2026-01-10,Sulawesi Selatan,14150.0
2026-01-10,Sulawesi Tenggara,15500.0
2026-01-10,Sulawesi Tengah,15350.0
2026-01-10,Sulawesi Utara,15000.0
2026-01-10,Sulawesi Barat,14350.0
2026-01-10,Maluku,16650.0
2026-01-10,Maluku Utara,17400.0
2026-01-10,Papua,18900.0
2026-01-10,Papua Barat,16800.0
2026-01-11,Aceh,15100.0
2026-01-11,Sumatera Utara,15200.0
2026-01-11,Sumatera Barat,18200.0
2026-01-11,Riau,16350.0
2026-01-11,Kepulauan Riau,15350.0
2026-01-11,Jambi,15400.0
2026-01-11,Bengkulu,15500.0
2026-01-11,Sumatera Selatan,15500.0
2026-01-11,Kepulauan Bangka Belitung,15150.0
2026-01-11,Lampung,14750.0
2026-01-11,Banten,14950.0
2026-01-11,Jawa Barat,14800.0
2026-01-11,DKI Jakarta,16300.0
2026-01-11,Jawa Tengah,15000.0
2026-01-11,DI Yogyakarta,14200.0
2026-01-11,Jawa Timur,14550.0
2026-01-11,Bali,15400.0
2026-01-11,Nusa Tenggara Barat,13850.0
2026-01-11,Nusa Tenggara Timur,15300.0
2026-01-11,Kalimantan Barat,16300.0
2026-01-11,Kalimantan Selatan,17750.0
2026-01-11,Kalimantan Tengah,17950.0
2026-01-11,Kalimantan Timur,16200.0
2026-01-11,Kalimantan Utara,17300.0
2026-01-11,Gorontalo,15350.0
2026-01-11,Sulawesi Selatan,14150.0
2026-01-11,Sulawesi Tenggara,15500.0
2026-01-11,Sulawesi Tengah,15350.0
2026-01-11,Sulawesi Utara,15000.0
2026-01-11,Sulawesi Barat,14350.0
2026-01-11,Maluku,16650.0
2026-01-11,Maluku Utara,17400.0
2026-01-11,Papua,18900.0
2026-01-11,Papua Barat,16800.0
2026-01-12,Aceh,15100.0
2026-01-12,Sumatera Utara,15100.0
2026-01-12,Sumatera Barat,18200.0
2026-01-12,Riau,16350.0
2026-01-12,Kepulauan Riau,15450.0
2026-01-12,Jambi,15400.0
2026-01-12,Bengkulu,15550.0
2026-01-12,Sumatera Selatan,15500.0
2026-01-12,Kepulauan Bangka Belitung,15150.0
2026-01-12,Lampung,14750.0
2026-01-12,Banten,14950.0
2026-01-12,Jawa Barat,14800.0
2026-01-12,DKI Jakarta,16300.0
2026-01-12,Jawa Tengah,15050.0
2026-01-12,DI Yogyakarta,14200.0
2026-01-12,Jawa Timur,14550.0
2026-01-12,Bali,15400.0
2026-01-12,Nusa Tenggara Barat,13850.0
2026-01-12,Nusa Tenggara Timur,15300.0
2026-01-12,Kalimantan Barat,16300.0
2026-01-12,Kalimantan Selatan,17750.0
2026-01-12,Kalimantan Tengah,17950.0
2026-01-12,Kalimantan Timur,16200.0
2026-01-12,Kalimantan Utara,17150.0
2026-01-12,Gorontalo,15350.0
2026-01-12,Sulawesi Selatan,14150.0
2026-01-12,Sulawesi Tenggara,15500.0
2026-01-12,Sulawesi Tengah,15350.0
2026-01-12,Sulawesi Utara,15000.0
2026-01-12,Sulawesi Barat,14350.0
2026-01-12,Maluku,16650.0
2026-01-12,Maluku Utara,17400.0
2026-01-12,Papua,18900.0
2026-01-12,Papua Barat,16800.0
2026-01-13,Aceh,15150.0
2026-01-13,Sumatera Utara,15100.0
2026-01-13,Sumatera Barat,18200.0
2026-01-13,Riau,16350.0
2026-01-13,Kepulauan Riau,15450.0
2026-01-13,Jambi,15400.0
2026-01-13,Bengkulu,15500.0
2026-01-13,Sumatera Selatan,15500.0
2026-01-13,Kepulauan Bangka Belitung,15150.0
2026-01-13,Lampung,14750.0
2026-01-13,Banten,14950.0
2026-01-13,Jawa Barat,14800.0
2026-01-13,DKI Jakarta,16300.0
2026-01-13,Jawa Tengah,15000.0
2026-01-13,DI Yogyakarta,14200.0
2026-01-13,Jawa Timur,14550.0
2026-01-13,Bali,15400.0
2026-01-13,Nusa Tenggara Barat,13950.0
2026-01-13,Nusa Tenggara Timur,15300.0
2026-01-13,Kalimantan Barat,16300.0
2026-01-13,Kalimantan Selatan,17750.0
2026-01-13,Kalimantan Tengah,17950.0
2026-01-13,Kalimantan Timur,16250.0
2026-01-13,Kalimantan Utara,17150.0
2026-01-13,Gorontalo,15250.0
2026-01-13,Sulawesi Selatan,14150.0
2026-01-13,Sulawesi Tenggara,15500.0
2026-01-13,Sulawesi Tengah,15350.0
2026-01-13,Sulawesi Utara,15000.0
2026-01-13,Sulawesi Barat,14350.0
2026-01-13,Maluku,16650.0
2026-01-13,Maluku Utara,17400.0
2026-01-13,Papua,18850.0
2026-01-13,Papua Barat,16800.0
2026-01-14,Aceh,15150.0
2026-01-14,Sumatera Utara,15050.0
2026-01-14,Sumatera Barat,18200.0
2026-01-14,Riau,16350.0
2026-01-14,Kepulauan Riau,15450.0
2026-01-14,Jambi,15400.0
2026-01-14,Bengkulu,15500.0
2026-01-14,Sumatera Selatan,15500.0
2026-01-14,Kepulauan Bangka Belitung,15150.0
2026-01-14,Lampung,14750.0
2026-01-14,Banten,14950.0
2026-01-14,Jawa Barat,14850.0
2026-01-14,DKI Jakarta,16500.0
2026-01-14,Jawa Tengah,15050.0
2026-01-14,DI Yogyakarta,14200.0
2026-01-14,Jawa Timur,14550.0
2026-01-14,Bali,15400.0
2026-01-14,Nusa Tenggara Barat,13950.0
2026-01-14,Nusa Tenggara Timur,15300.0
2026-01-14,Kalimantan Barat,16300.0
2026-01-14,Kalimantan Selatan,17750.0
2026-01-14,Kalimantan Tengah,18000.0
2026-01-14,Kalimantan Timur,16200.0
2026-01-14,Kalimantan Utara,17150.0
2026-01-14,Gorontalo,15250.0
2026-01-14,Sulawesi Selatan,14150.0
2026-01-14,Sulawesi Tenggara,15500.0
2026-01-14,Sulawesi Tengah,15350.0
2026-01-14,Sulawesi Utara,15000.0
2026-01-14,Sulawesi Barat,14350.0
2026-01-14,Maluku,16650.0
2026-01-14,Maluku Utara,17400.0
2026-01-14,Papua,18850.0
2026-01-14,Papua Barat,16800.0
2026-01-15,Aceh,15200.0
2026-01-15,Sumatera Utara,15050.0
2026-01-15,Sumatera Barat,18200.0
2026-01-15,Riau,16350.0
2026-01-15,Kepulauan Riau,15450.0
2026-01-15,Jambi,15400.0
2026-01-15,Bengkulu,15500.0
2026-01-15,Sumatera Selatan,15500.0
2026-01-15,Kepulauan Bangka Belitung,15150.0
2026-01-15,Lampung,14750.0
2026-01-15,Banten,14950.0
2026-01-15,Jawa Barat,14850.0
2026-01-15,DKI Jakarta,16500.0
2026-01-15,Jawa Tengah,15000.0
2026-01-15,DI Yogyakarta,14200.0
2026-01-15,Jawa Timur,14550.0
2026-01-15,Bali,15400.0
2026-01-15,Nusa Tenggara Barat,13950.0
2026-01-15,Nusa Tenggara Timur,15300.0
2026-01-15,Kalimantan Barat,16250.0
2026-01-15,Kalimantan Selatan,17750.0
2026-01-15,Kalimantan Tengah,17800.0
2026-01-15,Kalimantan Timur,16200.0
2026-01-15,Kalimantan Utara,17150.0
2026-01-15,Gorontalo,15250.0
2026-01-15,Sulawesi Selatan,14150.0
2026-01-15,Sulawesi Tenggara,15500.0
2026-01-15,Sulawesi Tengah,15350.0
2026-01-15,Sulawesi Utara,14950.0
2026-01-15,Sulawesi Barat,14350.0
2026-01-15,Maluku,16650.0
2026-01-15,Maluku Utara,17400.0
2026-01-15,Papua,18850.0
2026-01-15,Papua Barat,16800.0
2026-01-16,Aceh,15200.0
2026-01-16,Sumatera Utara,15050.0
2026-01-16,Sumatera Barat,18200.0
2026-01-16,Riau,16350.0
2026-01-16,Kepulauan Riau,15450.0
2026-01-16,Jambi,15400.0
2026-01-16,Bengkulu,15500.0
2026-01-16,Sumatera Selatan,15500.0
2026-01-16,Kepulauan Bangka Belitung,15150.0
2026-01-16,Lampung,14750.0
2026-01-16,Banten,14950.0
2026-01-16,Jawa Barat,14850.0
2026-01-16,DKI Jakarta,16500.0
2026-01-16,Jawa Tengah,14950.0
2026-01-16,DI Yogyakarta,14200.0
2026-01-16,Jawa Timur,14450.0
2026-01-16,Bali,15400.0
2026-01-16,Nusa Tenggara Barat,13950.0
2026-01-16,Nusa Tenggara Timur,15300.0
2026-01-16,Kalimantan Barat,16250.0
2026-01-16,Kalimantan Selatan,17750.0
2026-01-16,Kalimantan Tengah,17800.0
2026-01-16,Kalimantan Timur,16200.0
2026-01-16,Kalimantan Utara,17150.0
2026-01-16,Gorontalo,15250.0
2026-01-16,Sulawesi Selatan,14150.0
2026-01-16,Sulawesi Tenggara,15500.0
2026-01-16,Sulawesi Tengah,15350.0
2026-01-16,Sulawesi Utara,14950.0
2026-01-16,Sulawesi Barat,14350.0
2026-01-16,Maluku,16650.0
2026-01-16,Maluku Utara,17400.0
2026-01-16,Papua,18850.0
2026-01-16,Papua Barat,16800.0
2026-01-17,Aceh,15200.0
2026-01-17,Sumatera Utara,15050.0
2026-01-17,Sumatera Barat,18200.0
2026-01-17,Riau,16350.0
2026-01-17,Kepulauan Riau,15450.0
2026-01-17,Jambi,15400.0
2026-01-17,Bengkulu,15500.0
2026-01-17,Sumatera Selatan,15500.0
2026-01-17,Kepulauan Bangka Belitung,15150.0
2026-01-17,Lampung,14750.0
2026-01-17,Banten,14950.0
2026-01-17,Jawa Barat,14850.0
2026-01-17,DKI Jakarta,16500.0
2026-01-17,Jawa Tengah,14950.0
2026-01-17,DI Yogyakarta,14200.0
2026-01-17,Jawa Timur,14450.0
2026-01-17,Bali,15400.0
2026-01-17,Nusa Tenggara Barat,13950.0
2026-01-17,Nusa Tenggara Timur,15300.0
2026-01-17,Kalimantan Barat,16250.0
2026-01-17,Kalimantan Selatan,17750.0
2026-01-17,Kalimantan Tengah,17800.0
2026-01-17,Kalimantan Timur,16200.0
2026-01-17,Kalimantan Utara,17150.0
2026-01-17,Gorontalo,15250.0
2026-01-17,Sulawesi Selatan,14150.0
2026-01-17,Sulawesi Tenggara,15500.0
2026-01-17,Sulawesi Tengah,15350.0
2026-01-17,Sulawesi Utara,14950.0
2026-01-17,Sulawesi Barat,14350.0
2026-01-17,Maluku,16650.0
2026-01-17,Maluku Utara,17400.0
2026-01-17,Papua,18850.0
2026-01-17,Papua Barat,16800.0
2026-01-19,Aceh,15200.0
2026-01-19,Sumatera Utara,15100.0
2026-01-19,Sumatera Barat,18150.0
2026-01-19,Riau,16350.0
2026-01-19,Kepulauan Riau,15450.0
2026-01-19,Jambi,15400.0
2026-01-19,Bengkulu,15500.0
2026-01-19,Sumatera Selatan,15500.0
2026-01-19,Kepulauan Bangka Belitung,15150.0
2026-01-19,Lampung,14750.0
2026-01-19,Banten,14950.0
2026-01-19,Jawa Barat,14850.0
2026-01-19,DKI Jakarta,16500.0
2026-01-19,Jawa Tengah,15000.0
2026-01-19,DI Yogyakarta,14200.0
2026-01-19,Jawa Timur,14550.0
2026-01-19,Bali,15400.0
2026-01-19,Nusa Tenggara Barat,13850.0
2026-01-19,Nusa Tenggara Timur,15300.0
2026-01-19,Kalimantan Barat,16250.0
2026-01-19,Kalimantan Selatan,17750.0
2026-01-19,Kalimantan Tengah,17750.0
2026-01-19,Kalimantan Timur,16100.0
2026-01-19,Kalimantan Utara,17150.0
2026-01-19,Gorontalo,15200.0
2026-01-19,Sulawesi Selatan,14200.0
2026-01-19,Sulawesi Tenggara,15500.0
2026-01-19,Sulawesi Tengah,15350.0
2026-01-19,Sulawesi Utara,14950.0
2026-01-19,Sulawesi Barat,14350.0
2026-01-19,Maluku,16650.0
2026-01-19,Maluku Utara,17400.0
2026-01-19,Papua,18850.0
2026-01-19,Papua Barat,16800.0
2026-01-20,Aceh,15200.0
2026-01-20,Sumatera Utara,15100.0
2026-01-20,Sumatera Barat,18150.0
2026-01-20,Riau,16350.0
2026-01-20,Kepulauan Riau,15450.0
2026-01-20,Jambi,15400.0
2026-01-20,Bengkulu,15500.0
2026-01-20,Sumatera Selatan,15500.0
2026-01-20,Kepulauan Bangka Belitung,15150.0
2026-01-20,Lampung,14750.0
2026-01-20,Banten,14950.0
2026-01-20,Jawa Barat,14850.0
2026-01-20,DKI Jakarta,16500.0
2026-01-20,Jawa Tengah,15050.0
2026-01-20,DI Yogyakarta,14200.0
2026-01-20,Jawa Timur,14550.0
2026-01-20,Bali,15400.0
2026-01-20,Nusa Tenggara Barat,13850.0
2026-01-20,Nusa Tenggara Timur,15300.0
2026-01-20,Kalimantan Barat,16250.0
2026-01-20,Kalimantan Selatan,17750.0
2026-01-20,Kalimantan Tengah,17750.0
2026-01-20,Kalimantan Timur,16100.0
2026-01-20,Kalimantan Utara,17150.0
2026-01-20,Gorontalo,15200.0
2026-01-20,Sulawesi Selatan,14200.0
2026-01-20,Sulawesi Tenggara,15500.0
2026-01-20,Sulawesi Tengah,15350.0
2026-01-20,Sulawesi Utara,14950.0
2026-01-20,Sulawesi Barat,14350.0
2026-01-20,Maluku,16650.0
2026-01-20,Maluku Utara,17400.0
2026-01-20,Papua,18850.0
2026-01-20,Papua Barat,16800.0
